algorithm	benchmark	execution-count	generators	lower-q	manufacturerModel	median	millisec	nelements	now	nthreads	sample-count	tail-quantile	threads	total-time	upper-q	value	warmup-executions
protocols	intersects	6	objects-SetOf3-objects-SetOf3	176.89547300000004	LENOVO.20ERCTO1WW	179.81133191666666	178.5843421366667	1048576	20171020-0239	6	50	0.05	6	53.577403882	179.91919590833334	2795168.0	919
instanceof	intersects	24	objects-SetOf3-objects-SetOf3	41.637881585416665	LENOVO.20ERCTO1WW	41.829339875	41.77981798416667	1048576	20171020-0244	6	50	0.05	6	50.136346824	41.94455354583333	2795168.0	3913
instancefn	intersects	21	objects-SetOf3-objects-SetOf3	48.07913648809524	LENOVO.20ERCTO1WW	48.3965810952381	48.55381843809525	1048576	20171020-0250	6	50	0.05	6	50.984498577	48.86567212619048	2795168.0	3349
defmulti	intersects	2	objects-SetOf3-objects-SetOf3	609.8795840000001	LENOVO.20ERCTO1WW	616.154318	619.5682523	1048576	20171020-0257	6	50	0.05	6	61.955191864	626.6671456500001	2795168.0	345
hashmaps	intersects	8	objects-SetOf3-objects-SetOf3	138.04176675000002	LENOVO.20ERCTO1WW	142.0555096875	141.51068557	1048576	20171020-0303	6	50	0.05	6	56.606247105	144.19537026875003	2795168.0	1153
signatures	intersects	9	objects-SetOf3-objects-SetOf3	113.30715911111112	LENOVO.20ERCTO1WW	116.07615644444445	115.75033549333334	1048576	20171020-0309	6	50	0.05	6	52.090496144	118.09711964444445	2795168.0	1186
nohierarchy	intersects	10	objects-SetOf3-objects-SetOf3	103.1233731	LENOVO.20ERCTO1WW	105.4401181	105.098986076	1048576	20171020-0315	6	50	0.05	6	52.544557929	107.26114567500001	2795168.0	1537
dynafun	intersects	15	objects-SetOf3-objects-SetOf3	67.06770640666667	LENOVO.20ERCTO1WW	68.15086216666667	68.05252219466666	1048576	20171020-0321	6	50	0.05	6	51.044856991	69.14729154	2795168.0	2377
dynamap	intersects	11	objects-SetOf3-objects-SetOf3	90.91445290909091	LENOVO.20ERCTO1WW	91.49726554545454	91.85513039454545	1048576	20171020-0327	6	50	0.05	6	50.52046503	92.704596	2795168.0	1573
