algorithm	benchmark	execution-count	generators	lower-q	manufacturerModel	median	millisec	nelements	now	nthreads	sample-count	tail-quantile	threads	total-time	upper-q	value	warmup-executions
instanceof	diameter	85	Sets-IntervalOf2	11.30558691764706	LENOVO.20HRCTO1WW	11.472842	11.74004021897978	1048576	20170831-1905	2	256	0.05	2	255.452401199	13.389744370588238	400.0	913
dynafun	diameter	50	Sets-IntervalOf2	19.529372840000004	LENOVO.20HRCTO1WW	20.04913957	20.105167320859376	1048576	20170831-1912	2	256	0.05	2	257.332915044	20.75595619	400.0	534
dynarity	diameter	47	Sets-IntervalOf2	21.402906021276593	LENOVO.20HRCTO1WW	21.858549968085107	21.918071603640293	1048576	20170831-1918	2	256	0.05	2	263.704521913	22.43595974468085	400.0	460
