algorithm	benchmark	execution-count	generators	lower-q	manufacturerModel	median	millisec	nelements	now	nthreads	sample-count	tail-quantile	threads	total-time	upper-q	value	warmup-executions
protocols	diameter	6	objects-SetOf3	191.49300133333335	LENOVO.20ERCTO1WW	193.24066283333335	193.0595689933334	1048576	20171019-2304	6	50	0.05	6	57.916306982	194.03539010833336	1200.0	846
instanceof	diameter	34	objects-SetOf3	29.709553911764704	LENOVO.20ERCTO1WW	29.80089361764706	29.781662934705878	1048576	20171019-2310	6	50	0.05	6	50.628823707	29.85118620588235	1200.0	8281
instancefn	diameter	29	objects-SetOf3	34.98809779310346	LENOVO.20ERCTO1WW	35.08708115517241	35.05852454758621	1048576	20171019-2316	6	50	0.05	6	50.835133005	35.118751067241384	1200.0	4705
defmulti	diameter	13	objects-SetOf3	80.45649038461539	LENOVO.20ERCTO1WW	81.24363557692308	81.2777043676923	1048576	20171019-2322	6	50	0.05	6	52.829626797	82.17290472692308	1200.0	1867
hashmaps	diameter	18	objects-SetOf3	57.92609922222223	LENOVO.20ERCTO1WW	58.126091611111114	58.52327198333334	1048576	20171019-2328	6	50	0.05	6	52.670399966	58.88185265277778	1200.0	2875
signatures	diameter	18	objects-SetOf3	58.38677555555556	LENOVO.20ERCTO1WW	58.83965397222222	58.77007651777778	1048576	20171019-2333	6	50	0.05	6	52.893697198	59.202371222222226	1200.0	2575
nohierarchy	diameter	24	objects-SetOf3	42.58122579166667	LENOVO.20ERCTO1WW	42.705586625	42.83897129750001	1048576	20171019-2340	6	50	0.05	6	51.407727928	43.04668971666668	1200.0	3799
dynafun	diameter	28	objects-SetOf3	36.33433721428572	LENOVO.20ERCTO1WW	36.55101114285714	36.509378857142856	1048576	20171019-2346	6	50	0.05	6	51.112615116	36.66967289464285	1200.0	3991
dynamap	diameter	22	objects-SetOf3	45.47359922727272	LENOVO.20ERCTO1WW	45.79333395454545	45.88501920818182	1048576	20171019-2351	6	50	0.05	6	50.47257261	46.15652933181818	1200.0	3235
