algorithm	benchmark	execution-count	generators	lower-q	manufacturerModel	median	millisec	nelements	now	nthreads	sample-count	tail-quantile	threads	total-time	upper-q	value	warmup-executions
protocols	diameter	5	objects-SetOf7	225.04868608000004	LENOVO.20ERCTO1WW	226.4652811	227.90268514400003	1048576	20171019-2357	6	50	0.05	6	56.9747917	229.97042008000003	1200.0	676
instanceof	diameter	28	objects-SetOf7	36.269777178571424	LENOVO.20ERCTO1WW	36.28061966071429	36.37146135571429	1048576	20171020-0001	6	50	0.05	6	50.920069598	36.464655428571426	1200.0	4621
instancefn	diameter	24	objects-SetOf7	41.94423445833334	LENOVO.20ERCTO1WW	42.20548414583333	42.24104396	1048576	20171020-0008	6	50	0.05	6	50.689388409	42.490373752083336	1200.0	4825
defmulti	diameter	11	objects-SetOf7	93.41709945454546	LENOVO.20ERCTO1WW	94.05356868181818	94.32203043272727	1048576	20171020-0013	6	50	0.05	6	51.877620715	95.52491196363636	1200.0	1516
hashmaps	diameter	17	objects-SetOf7	61.93735029411764	LENOVO.20ERCTO1WW	62.500940647058826	62.573102411764694	1048576	20171020-0018	6	50	0.05	6	53.187196856	63.11217429411764	1200.0	2251
signatures	diameter	16	objects-SetOf7	62.492492812500004	LENOVO.20ERCTO1WW	62.832914375	63.19914794750001	1048576	20171020-0024	6	50	0.05	6	50.558380051	64.0168001875	1200.0	2386
nohierarchy	diameter	20	objects-SetOf7	49.56180115	LENOVO.20ERCTO1WW	50.310209025	50.098645463000004	1048576	20171020-0030	6	50	0.05	6	50.096831953	50.51420396500001	1200.0	3295
dynafun	diameter	23	objects-SetOf7	44.76375382608696	LENOVO.20ERCTO1WW	44.909345260869564	44.94737583565218	1048576	20171020-0036	6	50	0.05	6	51.689153278	45.25349763695653	1200.0	3595
dynamap	diameter	21	objects-SetOf7	50.73248952380953	LENOVO.20ERCTO1WW	51.43088038095238	51.208034014285715	1048576	20171020-0041	6	50	0.05	6	53.768857273	51.60435847619048	1200.0	2711
