algorithm	benchmark	execution-count	generators	lower-q	manufacturerModel	median	millisec	nelements	now	nthreads	sample-count	tail-quantile	threads	total-time	upper-q	value	warmup-executions
protocols	contains	5	objects-SetOf7-objects-uniformNumber	205.93150661	LENOVO.20ERCTO1WW	208.227436	207.825984372	1048576	20171019-1958	6	50	0.05	6	51.95739574	209.30619872	1797026.0	865
instanceof	contains	17	objects-SetOf7-objects-uniformNumber	58.72177717647058	LENOVO.20ERCTO1WW	59.12117917647059	59.005657843529406	1048576	20171019-2003	6	50	0.05	6	50.154800416	59.23568623529411	1785179.0	2779
instancefn	contains	17	objects-SetOf7-objects-uniformNumber	60.52139205882353	LENOVO.20ERCTO1WW	60.7306925	60.810480688235295	1048576	20171019-2007	6	50	0.05	6	51.689625164	61.04548411470588	1796547.0	2301
defmulti	contains	2	objects-SetOf7-objects-uniformNumber	570.1481907250001	LENOVO.20ERCTO1WW	579.265527	577.14973837	1048576	20171019-2012	6	50	0.05	6	57.715372789	585.9173320000001	1797026.0	283
hashmaps	contains	7	objects-SetOf7-objects-uniformNumber	142.04282114285712	LENOVO.20ERCTO1WW	145.61616685714284	146.67044479714286	1048576	20171019-2018	6	50	0.05	6	51.333042001	150.90284714285715	1797026.0	971
signatures	contains	9	objects-SetOf7-objects-uniformNumber	119.27702902777779	LENOVO.20ERCTO1WW	122.20702705555556	121.77984753111113	1048576	20171019-2023	6	50	0.05	6	54.802143558	124.29376096111112	1797026.0	1303
nohierarchy	contains	10	objects-SetOf7-objects-uniformNumber	109.81766250000001	LENOVO.20ERCTO1WW	112.45812705	111.941324384	1048576	20171019-2028	6	50	0.05	6	55.9673878	113.31889583499999	1797026.0	1231
dynafun	contains	12	objects-SetOf7-objects-uniformNumber	85.74651333333334	LENOVO.20ERCTO1WW	86.08298425	86.21499502500001	1048576	20171019-2033	6	50	0.05	6	51.729882439	86.66299550000001	1797026.0	1879
dynamap	contains	10	objects-SetOf7-objects-uniformNumber	107.9370475	LENOVO.20ERCTO1WW	108.49986445	109.90372083399998	1048576	20171019-2039	6	50	0.05	6	54.956584745	111.54008458	1797026.0	1459
