algorithm	benchmark	execution-count	generators	lower-q	manufacturerModel	median	millisec	nelements	now	nthreads	sample-count	tail-quantile	threads	total-time	upper-q	value	warmup-executions
protocols	contains	6	objects-SetOf3-NumberArray-uniformDoubleOrInteger	165.61255165833336	LENOVO.20ERCTO1WW	166.03155091666667	166.73993786000003	1048576	20171019-1908	6	50	0.05	6	50.022192501	167.60773760000004	1398939.0	856
instanceof	contains	30	objects-SetOf3-NumberArray-uniformDoubleOrInteger	34.17226546666667	LENOVO.20ERCTO1WW	34.209030516666665	34.29784986333333	1048576	20171019-1914	6	50	0.05	6	51.447455636	34.42774575666667	1393806.0	4735
instancefn	contains	34	objects-SetOf3-NumberArray-uniformDoubleOrInteger	30.013272294117648	LENOVO.20ERCTO1WW	30.180061602941176	30.15702117235294	1048576	20171019-1919	6	50	0.05	6	51.265930954	30.27375930588235	1398048.0	5413
defmulti	contains	2	objects-SetOf3-NumberArray-uniformDoubleOrInteger	561.431392275	LENOVO.20ERCTO1WW	568.69066825	568.56480543	1048576	20171019-1925	6	50	0.05	6	56.856776295	575.1255845000001	1398939.0	330
hashmaps	contains	8	objects-SetOf3-NumberArray-uniformDoubleOrInteger	127.68575725000001	LENOVO.20ERCTO1WW	133.536172125	131.3028506275	1048576	20171019-1930	6	50	0.05	6	52.521117281	135.2497263125	1398939.0	1121
signatures	contains	10	objects-SetOf3-NumberArray-uniformDoubleOrInteger	106.2899321	LENOVO.20ERCTO1WW	110.278116	109.10569094000002	1048576	20171019-1936	6	50	0.05	6	54.569975584	111.681457015	1398939.0	1281
nohierarchy	contains	11	objects-SetOf3-NumberArray-uniformDoubleOrInteger	95.56525127272728	LENOVO.20ERCTO1WW	97.90833713636364	97.95628758727274	1048576	20171019-1941	6	50	0.05	6	53.876105494	99.7638560909091	1398939.0	1567
dynafun	contains	20	objects-SetOf3-NumberArray-uniformDoubleOrInteger	52.12358755	LENOVO.20ERCTO1WW	52.677780025	52.53476321600001	1048576	20171019-1947	6	50	0.05	6	52.53636413	52.95259797	1398939.0	3013
dynamap	contains	11	objects-SetOf3-NumberArray-uniformDoubleOrInteger	95.10964309090909	LENOVO.20ERCTO1WW	97.83959636363636	97.08595139090909	1048576	20171019-1952	6	50	0.05	6	53.396695985	98.99642479545454	1398939.0	1669
