algorithm	benchmark	execution-count	generators	lower-q	manufacturerModel	median	millisec	nelements	now	nthreads	sample-count	tail-quantile	threads	total-time	upper-q	value	warmup-executions
protocols	diameter	6	objects-SetOf3	171.72491416666668	LENOVO.20ERCTO1WW	172.76511175	173.19526571614585	1048576	20170923-1756	6	256	0.05	6	266.023766132	174.68341037500002	1200.0	1676
instanceof	diameter	37	objects-SetOf3	27.50871745945946	LENOVO.20ERCTO1WW	27.588117513513513	27.56952891585727	1048576	20170923-1808	6	256	0.05	6	261.137399633	27.61789743918919	1200.0	9991
instancefn	diameter	32	objects-SetOf3	31.6893366875	LENOVO.20ERCTO1WW	31.7693253125	31.780786730346684	1048576	20170923-1819	6	256	0.05	6	260.348784722	31.85313159375	1200.0	8656
defmulti	diameter	11	objects-SetOf3	91.19989827272727	LENOVO.20ERCTO1WW	92.52783636363637	92.3562172709517	1048576	20170923-1831	6	256	0.05	6	260.080589222	93.79942415909092	1200.0	3421
hashmaps	diameter	20	objects-SetOf3	49.8267235	LENOVO.20ERCTO1WW	50.891658175	50.54282882207031	1048576	20170923-1843	6	256	0.05	6	258.774013701	51.1390883875	1200.0	5616
signatures	diameter	21	objects-SetOf3	49.14737001190476	LENOVO.20ERCTO1WW	50.34262733333333	49.72554005747768	1048576	20170923-1855	6	256	0.05	6	267.312536264	50.29900557142857	1200.0	5576
nohierarchy	diameter	25	objects-SetOf3	41.10076498	LENOVO.20ERCTO1WW	41.38282086	41.376117168906255	1048576	20170923-1907	6	256	0.05	6	264.806156877	41.65204029	1200.0	7621
dynafun	diameter	26	objects-SetOf3	39.048364115384615	LENOVO.20ERCTO1WW	39.10699923076923	39.33148590414663	1048576	20170923-1919	6	256	0.05	6	261.764480976	39.51959102884616	1200.0	7873
dynamap	diameter	26	objects-SetOf3	38.89828738461539	LENOVO.20ERCTO1WW	39.15688921153846	39.11137305318509	1048576	20170923-1931	6	256	0.05	6	260.327917751	39.28230146153846	1200.0	7136
