algorithm	benchmark	execution-count	generators	lower-q	manufacturerModel	median	millisec	nelements	now	nthreads	sample-count	tail-quantile	threads	total-time	upper-q	value	warmup-executions
invokeinterface	diameter	21	Sets-IntervalOf2	48.21700295238095	LENOVO.20ERCTO1WW	48.52324052380953	48.41040427333334	4194304	20170901-0343	6	100	0.05	6	101.661534985	48.604112630952386	1200.0	247
instanceof	diameter	17	Sets-IntervalOf2	59.97265105882352	LENOVO.20ERCTO1WW	60.13824429411765	60.31939290117647	4194304	20170901-0348	6	100	0.05	6	102.543127289	60.5890602382353	1200.0	193
defmulti	diameter	4	Sets-IntervalOf2	317.2652795	LENOVO.20ERCTO1WW	325.555730375	321.94222570000005	4194304	20170901-0354	6	100	0.05	6	128.772359233	327.74230325	1200.0	37
hashmaps	diameter	7	Sets-IntervalOf2	140.47067557142856	LENOVO.20ERCTO1WW	143.91825764285716	143.48714723	4194304	20170901-0359	6	100	0.05	6	100.443893816	145.99696557142858	1200.0	71
nonvolatile	diameter	7	Sets-IntervalOf2	164.23160257142857	LENOVO.20ERCTO1WW	171.3420272857143	167.87957961428572	4194304	20170901-0404	6	100	0.05	6	117.522107912	172.30293785714284	1200.0	61
signatures	diameter	7	Sets-IntervalOf2	163.73241885714285	LENOVO.20ERCTO1WW	168.09717678571428	167.81273889571426	4194304	20170901-0409	6	100	0.05	6	117.463807808	171.5973497142857	1200.0	67
nohierarchy	diameter	9	Sets-IntervalOf2	111.8290667777778	LENOVO.20ERCTO1WW	114.29941494444445	114.06095314444445	4194304	20170901-0414	6	100	0.05	6	102.636063363	116.20484591666667	1200.0	99
dynafun	diameter	9	Sets-IntervalOf2	112.08883466666668	LENOVO.20ERCTO1WW	113.37164911111111	114.17232596666668	4194304	20170901-0419	6	100	0.05	6	102.753557365	116.7272141	1200.0	127
