algorithm	benchmark	execution-count	generators	lower-q	manufacturerModel	median	millisec	nelements	now	nthreads	sample-count	tail-quantile	threads	total-time	upper-q	value	warmup-executions
protocols	diameter	6	objects-SetOf7	191.7843896666667	LENOVO.20ERCTO1WW	192.632709	193.73302064973961	1048576	20170923-1943	6	256	0.05	6	297.578196961	195.41645120833337	1200.0	1573
instanceof	diameter	29	objects-SetOf7	34.62359520689655	LENOVO.20ERCTO1WW	34.70888455172414	34.72340803367457	1048576	20170923-1955	6	256	0.05	6	257.787499848	34.81345121551725	1200.0	9001
instancefn	diameter	25	objects-SetOf7	39.847389480000004	LENOVO.20ERCTO1WW	39.84510662	40.0280890609375	1048576	20170923-2007	6	256	0.05	6	256.178751459	40.20985928	1200.0	8041
defmulti	diameter	10	objects-SetOf7	103.44830370000001	LENOVO.20ERCTO1WW	103.74257605	105.040858775	1048576	20170923-2020	6	256	0.05	6	268.908749166	106.4408056	1200.0	3013
hashmaps	diameter	17	objects-SetOf7	60.97384476470588	LENOVO.20ERCTO1WW	61.95535532352941	61.649062624080884	1048576	20170923-2031	6	256	0.05	6	268.299787426	62.325841044117645	1200.0	4616
signatures	diameter	17	objects-SetOf7	61.20997557352941	LENOVO.20ERCTO1WW	61.63319938235294	61.95700016773897	1048576	20170923-2044	6	256	0.05	6	269.628563328	62.61380352941176	1200.0	5299
nohierarchy	diameter	20	objects-SetOf7	49.83307335	LENOVO.20ERCTO1WW	50.236779425	50.32962657890625	1048576	20170923-2055	6	256	0.05	6	257.690647764	50.712348750000004	1200.0	5861
dynafun	diameter	20	objects-SetOf7	51.48776995000001	LENOVO.20ERCTO1WW	52.087838425	52.01454476542969	1048576	20170923-2107	6	256	0.05	6	266.317746859	52.50779525	1200.0	5971
dynamap	diameter	21	objects-SetOf7	49.44367508333334	LENOVO.20ERCTO1WW	49.9136075952381	49.945956660528275	1048576	20170923-2120	6	256	0.05	6	268.513903998	50.53170133333334	1200.0	6481
