algorithm	benchmark	execution-count	generators	lower-q	manufacturerModel	median	millisec	nelements	now	nthreads	sample-count	tail-quantile	threads	total-time	upper-q	value	warmup-executions
protocols	intersects	6	objects-SetOf3-objects-SetOf3	195.38683583333335	LENOVO.20ERCTO1WW	196.5266485	197.0695670494792	1048576	20170919-2334	6	256	0.05	6	302.695838788	198.49137975000002	2795680.0	61
instanceof	intersects	23	objects-SetOf3-objects-SetOf3	44.16376660869566	LENOVO.20ERCTO1WW	44.357086369565216	44.38373455027175	1048576	20170919-2342	6	256	0.05	6	261.330318975	44.56534582608696	2795680.0	253
instancefn	intersects	20	objects-SetOf3-objects-SetOf3	52.3478655	LENOVO.20ERCTO1WW	52.84985485	52.713656099218746	1048576	20170919-2351	6	256	0.05	6	269.892822279	53.044339012500004	2795680.0	223
defmulti	intersects	2	objects-SetOf3-objects-SetOf3	620.5753408749999	LENOVO.20ERCTO1WW	626.73756925	625.6659731816407	1048576	20170920-0000	6	256	0.05	6	320.336992039	630.878739125	2795680.0	16
hashmaps	intersects	8	objects-SetOf3-objects-SetOf3	123.16916162500002	LENOVO.20ERCTO1WW	124.6049210625	126.01949100390625	1048576	20170920-0008	6	256	0.05	6	258.109670986	128.68349278125	2795680.0	91
signatures	intersects	10	objects-SetOf3-objects-SetOf3	103.3742715	LENOVO.20ERCTO1WW	104.4907331	104.83382182890625	1048576	20170920-0017	6	256	0.05	6	268.371286148	106.22883300000001	2795680.0	115
nohierarchy	intersects	12	objects-SetOf3-objects-SetOf3	85.76563264583334	LENOVO.20ERCTO1WW	86.17714979166666	86.34272952701824	1048576	20170920-0026	6	256	0.05	6	265.241812793	86.91561064583335	2795680.0	127
dynafun	intersects	15	objects-SetOf3-objects-SetOf3	68.0144678	LENOVO.20ERCTO1WW	67.8753454	68.5695253013021	1048576	20170920-0034	6	256	0.05	6	263.311993594	69.2052618	2795680.0	151
dynamap	intersects	15	objects-SetOf3-objects-SetOf3	70.09146946666667	LENOVO.20ERCTO1WW	70.85632046666667	70.74344022552084	1048576	20170920-0043	6	256	0.05	6	271.650796523	71.29680175	2795680.0	169
