algorithm	benchmark	containers	elements	execution-count	generators	lower-q	manufacturerModel	median	millisec	nelements	now	nthreads	sample-count	tail-quantile	threads	total-time	upper-q	value	warmup-executions
protocols	contains	objects-objects	SetOf7-uniformNumber	5	objects-SetOf7-objects-uniformNumber	243.092296	LENOVO.20ERCTO1WW	245.705276	245.14517200000003	1048576	20210130-1531	6	50	0.05	6	61.2875201	246.55878	1797937.0	709
instanceof	contains	objects-objects	SetOf7-uniformNumber	16	objects-SetOf7-objects-uniformNumber	64.7664709375	LENOVO.20ERCTO1WW	65.4334553125	65.3049953125	1048576	20210130-1535	6	50	0.05	6	52.24231925	65.816111875	1786063.0	2473
instancefn	contains	objects-objects	SetOf7-uniformNumber	16	objects-SetOf7-objects-uniformNumber	63.474170937500006	LENOVO.20ERCTO1WW	63.8357646875	64.0519446875	1048576	20210130-1539	6	50	0.05	6	51.23998675	64.60102093750001	1797422.0	2527
defmulti	contains	objects-objects	SetOf7-uniformNumber	2	objects-SetOf7-objects-uniformNumber	619.8871960000001	LENOVO.20ERCTO1WW	622.171371	625.557317	1048576	20210130-1543	6	50	0.05	6	62.5523623	632.325046	1797937.0	221
hashmaps	contains	objects-objects	SetOf7-uniformNumber	7	objects-SetOf7-objects-uniformNumber	144.32411028571428	LENOVO.20ERCTO1WW	146.93450314285715	145.87579	1048576	20210130-1546	6	50	0.05	6	51.0540933	148.29519885714285	1797937.0	956
signatures	contains	objects-objects	SetOf7-uniformNumber	8	objects-SetOf7-objects-uniformNumber	125.553846	LENOVO.20ERCTO1WW	126.3967835	127.35493724999999	1048576	20210130-1550	6	50	0.05	6	50.9406237	129.15942725000002	1797937.0	1061
nohierarchy	contains	objects-objects	SetOf7-uniformNumber	9	objects-SetOf7-objects-uniformNumber	112.87576266666667	LENOVO.20ERCTO1WW	114.24853488888888	113.95216644444444	1048576	20210130-1553	6	50	0.05	6	51.2758334	115.32484933333335	1797937.0	1196
dynafun	contains	objects-objects	SetOf7-uniformNumber	10	objects-SetOf7-objects-uniformNumber	104.205116	LENOVO.20ERCTO1WW	105.681101	105.0622408	1048576	20210130-1557	6	50	0.05	6	52.5245168	106.20086400000001	1797937.0	1561
dynamap	contains	objects-objects	SetOf7-uniformNumber	9	objects-SetOf7-objects-uniformNumber	113.31441822222223	LENOVO.20ERCTO1WW	114.0951848888889	114.1986448888889	1048576	20210130-1601	6	50	0.05	6	51.3866146	115.20241822222222	1797937.0	1375
